,,, caja menor lopez ,TORNILLOS Y TUERCAS," $ 20,800 ", PRODUCCION ,8-Aug, OP # 1104 
,,, caja menor lopez ,CABLE ENCAUCHETADO 3*10 EXTRACTOR," $ 61,800 ", insumos ,9-Aug, PLANTA 
,,, caja menor lopez ,PASAJES AFILADO DISCOS ALTHER," $ 6,000 ", PRODUCCION ,9-Aug, OP # 1096 
,,, caja menor lopez ,PATAS NIVELADORAS Y FRESAS," $ 24,600 ", PRODUCCION ,11-Aug, OP # 1025 / 1107 
,,, caja menor lopez ,PASAJES AFILADO DISCOS ALTHER," $ 6,000 ", PRODUCCION ,12-Aug, OP # 1096 
,,, caja menor lopez ,PASAJES VISITA OBRA," $ 10,000 ", PRODUCCION ,12-Aug, OP # 1025 
,,, caja menor lopez ,COMBUSTIBLE TLO-144," $ 139,000 ", PRODUCCION ,13-Aug, PLANTA 
,,, caja menor lopez ,"TORTA, BEBIDA Y VELAS CUMPLEAÑOS MES JULIO"," $ 58,000 ", PRODUCCION ,14-Aug, OFICINA 
,,, caja menor lopez ,PLATOS Y CUCHARAS CUMPLEAÑOS MES JULIO," $ 4,850 ", PRODUCCION ,14-Aug, OFICINA 
,,, caja menor lopez ,GASOLINA LIMPIEZA," $ 10,000 ", PRODUCCION ,14-Aug, PLANTA 
,,, caja menor lopez ,REPUESTOS TALADRO," $ 85,000 ", mantenimiento ,14-Aug, INSTALACION 
,,, caja menor lopez ,FRESAS RUTEADORA," $ 22,000 ", PRODUCCION ,14-Aug, OP # 1025 
,,, caja menor lopez ,"TUERCAS,COPAS,ADAPTADORES,LLAVES Y BROCAS"," $ 137,700 ", PRODUCCION ,15-Aug, OP # 1104 
,,, caja menor lopez ,"FRESAS,PUNTAS,PEGANTE,PLATINAS Y TORNILLOS"," $ 122,300 ", PRODUCCION ,15-Aug, OP # 1104 
,,, caja menor lopez ,VIATICOS ALIMENTACION LAGOMAR," $ 38,000 ", PRODUCCION ,18-Aug, OP # 1077 
,,, caja menor lopez ,PASAJES TRANSMILENIO BUSCAR PIVOTES LAGOMAR," $ 6,400 ", PRODUCCION ,20-Aug, OP # 1096 
,,, caja menor lopez ,LUBRICANTE PARA MAQUINAS," $ 33,000 ", PRODUCCION ,21-Aug, PLANTA 
,,, caja menor lopez ,GASOLINA MOTO EDEN POSTVENTA," $ 6,000 ", PRODUCCION ,22-Aug, OFICINA 
,,, caja menor lopez ,GASOLINA MOTO EDEN POSTVENTA," $ 6,000 ", PRODUCCION ,22-Aug, OFICINA 
,,, caja menor lopez ,PARQUEADERO MOTO EDEN POSTVENTA," $ 5,200 ", PRODUCCION ,22-Aug, OFICINA 
,,, caja menor lopez ,PASAJES VISITA OBRA," $ 10,000 ", PRODUCCION ,25-Aug, OP # 1025 
,,, caja menor lopez ,HERRAJE SISTEMA VENECIA," $ 14,500 ", PRODUCCION ,25-Aug, OP # 1106 
,,, caja menor lopez ,TAPA BOCAS," $ 50,000 ", PRODUCCION ,25-Aug, PLANTA 
,,, caja menor lopez ,"TALONARIO CAJA MENOR,PEGANTES,CUADERNO,PLUMON,CORRECTOR,BORRADOR,ESFERO  "," $ 33,000 ", papeleria ,26-Aug, OFICINA 
,,, caja menor lopez ,RESMA DE PAPEL CARTA 3 UND," $ 43,800 ", papeleria ,26-Aug, OFICINA 
,,, caja menor lopez ,VIDRIOS TEMPLADOS 5MM," $ 77,000 ", PRODUCCION ,28-Aug, OP # 1106 
,,, caja menor lopez ,PASAJES COTIZAR FRESA TROMPO ALTHER," $ 6,000 ", PRODUCCION ,28-Aug, OP # 1106 
,,, caja menor lopez ,"RODILLO DE 3"""," $ 5,000 ", PRODUCCION ,29-Aug, OP # 1096 
,,, caja menor lopez ,"RODILLO DE 3"""," $ 3,500 ", PRODUCCION ,29-Aug, OP # 1096 
,,, caja menor lopez ,BANDA DE LIJA 6*8," $ 100,000 ", PRODUCCION ,29-Aug, OP # 1096 
,,, caja menor lopez ,TORNILLOS PARA REBORDEADORA," $ 6,000 ", insumos ,2-Sep, PLANTA 
,,, caja menor lopez ,ANGULOS HIERRO RETAL," $ 30,000 ", PRODUCCION ,3-Sep, OP # 1103 
,,, caja menor lopez ,PARQUEADERO MOTO JEFFERSON," $ 8,000 ", PRODUCCION ,3-Sep, OP # 1025 
,,, caja menor lopez ,GASOLINA MOTO CARDIO INFANTIL," $ 6,000 ", PRODUCCION ,3-Sep, OP # 1025 
,,, caja menor lopez ,GASOLINA MOTO CARDIO INFANTIL," $ 6,000 ", PRODUCCION ,3-Sep, OP # 1025 
,,,,PAGO PROVEEDOR MORALES NELSON FACTURA 1313  ALQUILER DE ANDAMIOS OP 1064 -1079-1101," $ 606,887 ", PRODUCCION ,6-Oct,
,,,,NET CASH  PAGO PROVEEDOR MORALES NELSON FACTURA 1313  ALQUILER DE ANDAMIOS OP 1064 -1079-1101," $ 10,552 ", FINANCIERO ,6-Oct,
,,,,"PAGO TALADROS (CAMILO DURAN -DIEGO VELANDIA , DESCONTAR EN 3 CUOTAS 2DE 80.000 Y UNA DE 90.000) + CARGADOR PARA LA HERRAMIENTA (50.000)"," $ 250,000 ", NOMINA ,7-Oct, DIEGO VELANDIA 
,,,,"4*1000PAGO TALADROS (CAMILO DURAN -DIEGO VELANDIA , DESCONTAR EN 3 CUOTAS 2DE 80.000 Y UNA DE 90.000) + CARGADOR PARA LA HERRAMIENTA (50.000)"," $ 2,200 ", FINANCIERO ,8-Oct,
,,,,acpm lagomar tlo 144," $ 132,000 ", transporte ,15-Sep,1096
,,,,4*1000 REINTEGRO GASTOS DE VIATICOS JUAN CARLOS MARTINEZ," $ 1,008 ",FINANCIERO,3-Oct,
,,,,ajuste caja, $ 52 , FINANCIERO ,3-Oct,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,," $ 12,884,251 ",,,
,,,,, $ -   ,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,, $ -   ,,,
,,,,, $ -   ,,,
,,,,,,,,
1715," $ 4,898,111 ",4-ago.,retegarantia sna roque op#1091 ,4*1000 VIATICOS  GIRARDOT HENRY GONZALEZ," $ 1,200 ", FINANCIERO ,9-Sep,
,,,,4*1000 VIATICOS  GIRARDOT  CAMILO DURAN," $ 1,200 ",FINANCIERO,9-Sep,
,,,,4*1000 VIATICOS  GIRARDOT JUAN CARLOS MARTINEZ, $ 800 ,FINANCIERO,9-Sep,
,,,,4*1000 VIATICOS  GIRARDOT  OSCAR CANTOR," $ 4,800 ",FINANCIERO,9-Sep,
,,,,prestamo diego velandia descuento una cuota  17 -09," $ 400,000 ",NOMINA,15-Sep,
,,,,4*1000 prestamo diego velandia descuento una cuota  17 -09," $ 1,600 ",FINANCIERO,9-Sep,
,,,,iva DIMALCCO CARPNTERIA 2DO CUATRIMESTRE," $ 3,934,000 ",IMPUESTOS,15-Sep,
,,,,4 POR MIL IVA $3.934.000," $ 15,736 ",FINANCIERO,15-Sep,
,,,,gasolina 394," $ 60,000 ",transporte,16-Sep,
,,,,debito automatico prosegur alarma sepriembre 2025 (hicieron cobro en octubre)," $ 211,850 ",administrativo,7-Oct,
,,,,4 por mil debito automatico $211.850, $847 ,FINANCIERO,7-Oct,
,,,,debito automatico prosegur alarma octubre 2025," $ 164,772 ",administrativo,7-Oct,
,,,,4 por mil prosegur debito automatico $164.772, $659 ,FINANCIERO,7-Oct,
,,,,4 por mil dividendo oscar  $20.000.000," $ 80,000 ", FINANCIERO ,21-Aug,
,,,,antena wifi pc  william,"$ 20,000",administrativo,8-Sep,
,,,,ajuste caja, $647 ,FINANCIERO,8-Sep,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,," $ 4,898,111 ",,,
,,,,, $ -0 ,,,
,,,,,,,,
1716," $ 5,594,029 ",5-ago., master plan alkosto mosquera op#1097 factura #1525 ,PAGO FACTURAS SISTEMAR OFFICE 636-628  LAGOMAR--ALKOSTO," $ 200,940 ", ADMINISTRATIVO ,4-Sep,
,,,,PAGO RETENCION EN LA FUENTE  MES DE AGOSTO DIAN," $ 3,200,000 ", IMPUESTOS ,15-Sep,
,,,,4*1000 PAGO RETENCION EN LA FUENTE  MES DE AGOSTO DIAN," $ 12,800 ", FINANCIERO ,15-Sep,
,,,,pintura op#663," $ 105,000 ",produccion,15-Sep,
,,,,peajes lagomar," $ 15,300 ",produccion,15-Sep,1096
,,,,peajes lagomar," $ 15,300 ",produccion,15-Sep,1096
,,,,peajes lagomar," $ 15,300 ",produccion,15-Sep,1096
,,,,tornilelria #1018 altamorada," $ 21,700 ",produccion,15-Sep,
,,,,PAGO FIC OBRA URGENCIAS LA CARDIO MES DE SEPTIEMBRE SERVICIO NACIONAL DE APRENDIZAJE SENA ," $ 142,350 ",ADMINISTRATIVO,3-Oct,
,,,,PAGO FACTURA MATERIALES PARA LAS  OP 1028-1106-1113-1103 PROVEEDOR PINTURAS ARTYCOLOR," $ 435,221 ",PRODUCCION,22-Sep,
,,,,NET CASH PAGO FACTURA MATERIALES PARA LAS  OP 1028-1106-1113-1103 PROVEEDOR PINTURAS ARTYCOLOR," $ 9,865 ",FINANCIERO,22-Sep,
,,,,PAGO FACTURAS 20559-20609-20653 PROVEEDOR MULTICANTOS MADERAS Y SERVICIOS PARA LAOP 1025," $ 846,900 ",PRODUCCION,22-Sep,
,,,,NET CASH PAGO FACTURAS 20559-20609-20653 PROVEEDOR MULTICANTOS MADERAS Y SERVICIOS PARA LAOP 1025," $ 11,512 ",FINANCIERO,22-Sep,
,,,,PAGO MARIO HERNANDEZ COMPRA DE VINIPEL -CARTON PARA LA OP 1096 ," $ 372,000 ",PRODUCCION,22-Sep,
,,,,4*1000 PAGO MARIO HERNANDEZ COMPRA DE VINIPEL -CARTON PARA LA OP 1096 ," $ 1,488 ",FINANCIERO,22-Sep,
,,,,4 por il prestamo dp pago retefuiente caido sistema bancolombia," $ 8,040 ",FINANCIERO,22-Sep,
,,,,gasolina 394," $ 60,000 ",transporte,23-Sep,
,,,,parqueadero 394 farmatodo," $ 13,400 ",transporte,23-Sep,
,,,,correderas cajoneras dp," $ 105,000 ",PRODUCCION,1-Oct,
,,,,4*1000 PAGO COTIZACION UERMI1251 PROVEEDOR EL FERRETEON," $ 1,108 ",FINANCIERO,1-Oct,
,,,,ajuste caja, $ 805 , FINANCIERO ,1-Oct,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,," $ 5,594,029 ",,,
,,,,, $ -   ,,,
,,,,,,,,
1717," $ 11,900 ",5-ago., reintegr0 sura $11.900 ,NT CASH PAGO COTIZACION TRIPLEX HOLGUIN  OP 1018," $ 9,330 ",FINANCIERO,23-Sep,
,,,,4*1000 CONSIGNACION CAMILO DURAN VIATICOS LAGO MAR  28.000 REINTEGRO - 300.000 PENDIENTES POR LEGALIZAR," $ 1,312 ",FINANCIERO,23-Sep,
,,,,4*1000 CONSIGNACION HENRY GONZALEZN VIATICOS LAGO  300.000 PENDIENTES POR LEGALIZAR," $ 1,200 ",FINANCIERO,23-Sep,
,,,,ajuste caja, $ 58 ,FINANCIERO,23-Sep,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,," $ 11,900 ",,,
,,,,, $ -   ,,,
,,,,,,,,
,,,,,,,,
1720," $ 37,864,659 ",12-ago., op#1085 piso 1 terranum retegarantia $10.525.732 factura 1513 op#1082 corte #2 lonchera etapa 3 por $18.159.687 y factura #1520 op#1095 corte #1 muros adicionales lonchera etapa 3 por $9.179.240 ,bono oscar  2025," $ 20,000,000 ", dividendo ,21-Aug,
,,,,net csah dividendos oscar," $ 5,098 ", FINANCIERO ,21-Aug,
,,,,pagos factura #582  a dimalcco publicidad ordenes julio-agosto 2025," $ 17,428,794 ",produccion,27-Aug,
,,,,4 por mil pagos dc a dp $17.428.794," $ 69,715 ", FINANCIERO ,27-Aug,
,,,,net cash transferencia dimalcco aropinteria $17.428.794," $ 8,124 ",FINANCIERO,27-Aug,
,,,,net cash pago formica galufer," $ 8,124 ",FINANCIERO,28-Aug,
,,,,camara comercio septiembre 2025," $ 11,600 ",administrativo,28-Aug,
,,,,4 por mil camara comercio $11.600, $ 46 ,FINANCIERO,28-Aug,
,,,,retiro cajero $700.000," $ 2,800 ",FINANCIERO,2-Sep,
,,,,gasolina 179,"$ 60,000",transporte,2-Sep,
,,,,retiuro cajero $700.000,"$ 2,800",FINANCIERO,8-Sep,
,,,,gasolina 179,"$ 60,000",transporte,8-Sep,
,,,,gasolin amoto ,"$ 41,300",transporte,5-Sep,
,,,,retiro cajero $700.000,"$ 2,800",FINANCIERO,15-Sep,
,,,,cota manejo tarjeta debito $17.500,"$ 17,570",FINANCIERO,15-Sep,
,,,,gasolina 179,"$ 60,000",transporte,12-Sep,
,,,,gasolina 394,"$ 60,000",transporte,15-Sep,
,,,,despinchada 179,"$ 25,000",transporte,15-Sep,
,,,,ajuste caja,$ 887,FINANCIERO,15-Sep,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,," $ 37,864,659 ",,,
,,,,, $ 0 ,,,
,,,,,,,,
1721," $ 6,308,260 ",12-ago.,retegarantia las palmas op#1080 cc #1132,PAGO FACTURA NUMERO 4863 PROVEEDOR LAMINADOS BEKA MATERIAL PARA LA OP 1025 ," $ 6,251,839 ",PRODUCCION,22-Sep,
,,,,NET CASH  PAGO FACTURA NUMERO 4863 PROVEEDOR LAMINADOS BEKA MATERIAL PARA LA OP 1025 ," $ 33,131 ",FINANCIERO,22-Sep,
,,,,recibos compras juan carlos," $ 22,950 ",produccion,20-Sep,
,,,,AJUSTE CAJA, $ 340 ,FINANCIERO,20-Sep,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,," $ 6,308,260 ",,,
,,,,, $ -   ,,,
,,,,,,,,
1722," $ 1,901,640 ",12-ago., segundo antiicpo jumbo imonar orca op#1104 ,PAGO FACTURA NUMERO C21201-21202-21219-21235 PROVEDOR MULTINCANTOS MADERAS Y SERVICIOS ," $ 1,055,850 ",PRODUCCION,4-Nov,
,,,,NET CASH PAGO FACTURA NUMERO C21201-21202-21219-21235 PROVEDOR MULTINCANTOS MADERAS Y SERVICIOS ," $ 12,347 ",FINANCIERO,4-Nov,
,,,,PAGO FACTURA NUMERO 5153 LAMINAS OP1123 PROVEEDOR LAMINADOS BEKA," $ 787,333 ",PRODUCCION,4-Nov,
,,,,NET CASH PAGO FACTURA NUMERO 5153 LAMINAS OP1123 PROVEEDOR LAMINADOS BEKA," $ 11,273 ",FINANCIERO,4-Nov,
,,,,TOALLAS BLANCAS CAPACITACION CORIAN," $ 32,900 ",INSUMOS,28-Oct,
,,,,4*1000 CONSIGNACION DE VIATICOS OSCAR CANTOR DOLLARCITY PALMIRA," $ 1,600 ",FINANCIERO,15-Dec,
,,,,AJUSTE CAJA, $ 337 ,FINANCIERO,15-Dec,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,subtotal,," $ 1,901,640 ",,,
,,,,, $ -   ,,,
,,,,,,,,
1723," $ 4,872,000 ",19-ago., anticipo zarama biblioteca op#1103 ,PAGO FACTURA NUMERO 35513 KL SECURITY OP 110 CEMESAS MUESTRAS," $ 179,607 ",PRODUCCION,4-Nov,
,,,,4*1000 PAGO FACTURA NUMERO 35513 KL SECURITY OP 110 CEMESAS MUESTRAS, $ 718 ,FINANCIERO,4-Nov,
,,,,4*1000 CONSIGANACION VIATICOS  JUAN CARLOS MARTINEZ (150.000+ 57000 REINTEGRO ) LAGO MAR GIRARDOT, $ 826 ,FINANCIERO,4-Nov,
,,,,4*1000CONSIGANACION VIATICOS CAMILO DURAN LAGO MAR GIRARDOT, $ 600 ,FINANCIERO,4-Nov,
,,,,JUEGO DE BISAGRAS Y PASACABLE OP#1133," $ 31,000 ", PRODUCCION ,18-Dec,
,,,,PAGO CODENSA MES DE NOVIEMBRE ENERGIA-ASEO OFICINA," $ 109,230 ", ADMINISTRATIVO ,18-Dec,
,,,,4*1000 PAGO CODENSA MES DE NOVIEMBRE ENERGIA-ASEO OFICINA, $ 437 , FINANCIERO ,18-Dec,
,,,,PAGO CODENSA MES DE NOVIEMBRE ENERGIA-ASEO  BODEGA," $ 1,520,650 ", PRODUCCION ,18-Dec,
,,,,4*1000 PAGO CODENSA MES DE NOVIEMBRE ENERGIA-ASEOBODEGA," $ 6,083 ", FINANCIERO ,18-Dec,
,,,,PAGO TIGO MES DE NOVIEMBRE ," $ 201,123 ", ADMINISTRATIVO ,18-Dec,
,,,,4*1000 PAGO TIGO MES DE NOVIEMBRE , $ 804 , FINANCIERO ,18-Dec,
,,,,LIQUIDACION CONTRATO LABORAL DECCY BAYONA   2025," $ 1,058,882 ", NOMINA ,18-Dec,
,,,,NET CASH  LIQUIDACION CONTRATO LABORAL DECCY BAYONA 2025," $ 4,236 ", FINANCIERO ,18-Dec,
,,,,PAGO COTIZACION NUMERO 13 THERMOTOOLS  COMPENSAR CALLE 94  OP 1144," $ 1,487,500 ",PRODUCCION,11-Feb,
,,,,NET CASH PAGO COTIZACION NUMERO 13 THERMOTOOLS  COMPENSAR CALLE 94  OP 1144," $ 14,074 ",FINANCIERO,11-Feb,
,,,,gasolina 394," $ 60,000 ",transporte,11-Feb,
,,,,gasolina 179," $ 60,000 ",transporte,12-Feb,
,,,,sacada leña," $ 20,000 ",ADMINISTRATIVO,12-Feb,
,,,,gaoslina 394," $ 60,000 ",transporte,13-Feb,
,,,,retiro cajero $1.400.000," $ 5,600 ",financiero,27-Jan,
,,,,gasolina 394," $ 50,000 ",transporte,23-Jan,
,,,,ajuste caja, $ 630 , FINANCIERO ,13-Feb,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
